researcher_id,author_name,paper_id,title,authors,co_authors_count,citations,year,journal
84,Erik Keller,R84_P5,Hard specific wrong catch audience management involve,Erik Keller; John Martin MD; Nicholas Harris,2,56,2014,Customizable bandwidth-monitored initiative Journal
84,Erik Keller,R84_P6,System agree price sound,Erik Keller; Christina Wilson,1,113,2000,Inverse background access Journal
84,Erik Keller,R84_P7,Establish apply bed can,Erik Keller; Maria Burnett; Michael Davis; John Graham; Sheila Hill MD; Amy Stevenson; Frank Steele,6,476,2016,Future-proofed object-oriented secured line Journal
84,Erik Keller,R84_P8,See meeting agent marriage once leave popular,Erik Keller; Derrick Lee; Carla Hill; Meghan Brown,3,320,1980,Distributed empowering time-frame Journal
84,Erik Keller,R84_P9,Picture station product huge,Erik Keller; Mario Weeks; Reginald Thompson; Carlos Molina; Brian Frederick; Vanessa Hicks,5,218,1995,Enhanced human-resource process improvement Journal
84,Erik Keller,R84_P10,Still few run go old,Erik Keller; Shelly Williams; Steven Smith; Jose Osborn; Scott Mason; Kristin Ramirez; Brittany Holmes,6,491,2019,Open-source system-worthy encoding Journal
84,Erik Keller,R84_P11,Need traditional traditional peace fast range,Erik Keller; Elaine Proctor,1,25,2015,Operative system-worthy capacity Journal
84,Erik Keller,R84_P12,Lay bank doctor make paper,Erik Keller; Mark Copeland,1,73,2002,Right-sized analyzing firmware Journal
84,Erik Keller,R84_P13,Eat military activity raise,Erik Keller; Mark Wheeler; Jennifer Olson; Brenda Adams; Erik Smith; Christopher Jackson,5,390,1986,Optional 3rdgeneration moratorium Journal
84,Erik Keller,R84_P14,Human again some floor,Erik Keller; Claire Maddox; Steven Perez,2,107,1983,De-engineered multimedia neural-net Journal
84,Erik Keller,R84_P15,Else environmental together thing sure,Erik Keller; Kristi Villa; Dawn Daniels; Denise Pace; Michael Lewis; Beth Shaw; Jessica Hodge; Kyle Bradley,7,205,2011,Proactive client-server definition Journal
84,Erik Keller,R84_P16,She hundred chair trouble,Erik Keller; Mason Griffin; Emily Landry,2,146,1989,Configurable 6thgeneration migration Journal
84,Erik Keller,R84_P17,General ground few land child,Erik Keller; Anthony Baker,1,433,2016,Enhanced attitude-oriented time-frame Journal
84,Erik Keller,R84_P18,Yard soon sign close compare gas raise laugh,Erik Keller; John Robertson; Maria Warren; Jessica Adams; Nicholas Walton; Wanda Ross; Matthew Pierce,6,139,2001,Programmable reciprocal software Journal
84,Erik Keller,R84_P19,During itself professional lot guy meet ok,Erik Keller; John Davis; Nancy Mcdonald; David Forbes; Kathleen Cordova; Cathy Ferguson; Nicole Rocha; Michael Nguyen; Donna Decker; Brian Salazar,9,287,1999,Adaptive scalable knowledgebase Journal
84,Erik Keller,R84_P20,Check put analysis paper,Erik Keller; Douglas Johnson; Lisa Moore; Casey Gibson; Sergio Moran; Jillian Brown; Nicholas Greer,6,128,1985,Persistent user-facing moderator Journal
84,Erik Keller,R84_P21,Fly form really lawyer their look happy,Erik Keller; Jason Baldwin; Debbie Jacobs,2,210,1985,Ameliorated asymmetric budgetary management Journal
84,Erik Keller,R84_P22,Size make buy,Erik Keller; Mark Stone,1,44,2002,Robust multimedia open system Journal
84,Erik Keller,R84_P23,Dog special with,Erik Keller; Ms. Brandy Craig; Veronica Smith; Eric Villanueva; William Chan; Rachel Smith; Lisa Lee; Crystal Hahn,7,22,1994,User-centric transitional migration Journal
84,Erik Keller,R84_P24,Especially black TV kid detail character,Erik Keller; Jackie Benson,1,43,1994,Advanced content-based system engine Journal
84,Erik Keller,R84_P25,Phone window run board pattern material half,Erik Keller; Kylie Perez; Maria Anderson; Kelly Howell; Joseph Khan; Laura Ryan; Kenneth Soto; Andre Bean,7,35,2006,Vision-oriented encompassing neural-net Journal
84,Erik Keller,R84_P26,Traditional shoulder myself surface often,Erik Keller; Nicole Gardner; John James; Kimberly Russell; Dawn Bryan; Barbara Bell,5,184,1981,Persevering next generation instruction set Journal
84,Erik Keller,R84_P27,Protect key will follow thousand,Erik Keller; Noah Braun,1,54,1995,Balanced bi-directional Graphical User Interface Journal
84,Erik Keller,R84_P28,Career me compare difference capital political little,Erik Keller; Rebekah Washington; Jacqueline Wilson; Troy Freeman; Tricia Macdonald; Benjamin Martinez; Dustin Chandler,6,86,1995,User-friendly 6thgeneration moderator Journal
84,Erik Keller,R84_P29,Individual keep half old,Erik Keller; Jeremiah Rodriguez; Melody Russell; Michael Turner,3,333,1994,Networked discrete moratorium Journal
84,Erik Keller,R84_P30,Expert service article herself Mrs employee,Erik Keller; Tiffany Harrington; Katherine Simmons; William Kramer; Krystal Hines; Mr. Randy Nguyen; Linda Sloan; Susan Miller MD,7,66,2008,Object-based upward-trending groupware Journal
84,Erik Keller,R84_P31,Music win bring student story choose impact,Erik Keller; David Matthews,1,33,2020,Automated mission-critical standardization Journal
84,Erik Keller,R84_P32,Debate contain fish,Erik Keller; Ann Gonzalez; Brittany Wells; Mariah Russo; Michael Barber; Douglas Olson; Joseph Snyder; Carrie Campbell,7,168,1986,Pre-emptive systematic synergy Journal
84,Erik Keller,R84_P33,Two away find impact hot hold nothing,Erik Keller; Debbie Dillon; Jamie Robinson,2,2,2022,Organic systematic superstructure Journal
84,Erik Keller,R84_P34,Course heart state capital,Erik Keller; Lisa Hurst; Susan Stephens; Patricia Elliott; Cassandra Mcgrath; Bradley Martin; Eugene Rocha; Kristi Diaz; Andrew Choi; Christopher Nguyen,9,390,1980,Optimized real-time monitoring Journal
84,Erik Keller,R84_P35,Court information someone significant tend,Erik Keller; John White; Sophia Porter; Steven Camacho; Michael Brown,4,60,2011,User-centric bi-directional portal Journal
85,Cody Hart,R85_P1,Seven brother factor trial however industry treatment,Cody Hart; Kayla Johnson; Katherine Carlson; Lucas Robinson; Hayley Lewis MD; Kimberly Lang; Elizabeth Delgado; Nancy Simpson,7,102,2005,Cloned needs-based complexity Journal
85,Cody Hart,R85_P2,Spend attention check meet wonder,Cody Hart; Nicole Bell PhD; Terry Baker; Jamie Roberts; Madeline Gentry,4,225,2000,Seamless bandwidth-monitored open architecture Journal
85,Cody Hart,R85_P3,Very between structure,Cody Hart; Christopher Chavez,1,125,2012,Extended system-worthy extranet Journal
85,Cody Hart,R85_P4,Cause whole fund size,Cody Hart; Erica Anderson; Luis Kline; Mary Mercado,3,73,2021,Robust regional leverage Journal
85,Cody Hart,R85_P5,Especially experience single speak upon personal,Cody Hart; Adam Ray; Erin Harrington; Jeremiah Young; Michael Meyer; Toni Flores; Dakota Smith; Jared Webb; Alexis Neal,8,306,1995,Enterprise-wide methodical concept Journal
85,Cody Hart,R85_P6,Result college while born hope mouth design,Cody Hart; Mark Hammond,1,40,1981,Automated logistical database Journal
85,Cody Hart,R85_P7,Organization tree particularly him,Cody Hart; Ronald Burgess; Eric Pollard; Christopher Martinez; Garrett Morales,4,126,1986,Innovative eco-centric algorithm Journal
85,Cody Hart,R85_P8,Doctor ground ask production significant there yeah play,Cody Hart; Marc Frost; Hayley King; Karen Guerrero; Deborah Rogers; Katelyn Obrien; Christopher Noble; Warren Weaver; Erin Harris; Nicole King,9,12,2002,Triple-buffered client-driven challenge Journal
85,Cody Hart,R85_P9,Short instead anyone movement,Cody Hart; Katelyn Shea; Erica Barron; Mary Gamble; Sara Simmons; Mark Hanson; Brian Dunn,6,443,2005,Synergized optimizing infrastructure Journal
85,Cody Hart,R85_P10,Experience few little social base policy yes,Cody Hart; Elaine Murray; Tammy Murray; Joseph Little; Gerald Griffith; Emily Moody; Diane Raymond; Christopher Owens; Bradley Moyer; Erica Cox,9,480,2016,Versatile motivating neural-net Journal
86,Anthony Miller,R86_P1,Hope thousand perhaps Mrs,Anthony Miller; Samantha Martinez; Ms. Allison Grant; David Garcia; Patricia Randolph; Amanda Cantrell; Eric Maxwell,6,116,2020,Stand-alone grid-enabled info-mediaries Journal
86,Anthony Miller,R86_P2,Forget star decision minute rise different,Anthony Miller; Deborah Wright; Samuel Dixon; Melissa Shaw; Lorraine Mcgee; Renee Jordan; David Bishop; Patricia Johnson; Christian Herrera,8,428,2019,Diverse disintermediate matrix Journal
86,Anthony Miller,R86_P3,Day cold industry,Anthony Miller; Brandon Castro; Kayla Sullivan; Michael Ellison; Andrea Dudley; Johnny Tucker; Aaron Boyer; Elizabeth Duran; Peter Moore,8,365,2012,Configurable 24hour analyzer Journal
86,Anthony Miller,R86_P4,Happy lead would woman choose,Anthony Miller; Dr. John Foster; Brian Jackson; Paul Lee; Ashley Caldwell; Kara Fleming; Joel Hardin; James Ryan; Justin Brooks,8,144,2016,Re-engineered bifurcated hierarchy Journal
86,Anthony Miller,R86_P5,Act natural task dark up whether,Anthony Miller; Scott Nash; Kyle Bennett,2,312,2011,Re-engineered bifurcated matrix Journal
86,Anthony Miller,R86_P6,Point style whom determine,Anthony Miller; Edward James; Nancy Neal; Laura Lopez; Lisa Gibson; Cheryl Holland; James Moore; Melissa Mcmillan; Jennifer Eaton,8,376,1988,Customer-focused mobile forecast Journal
86,Anthony Miller,R86_P7,Attention at outside,Anthony Miller; Rhonda Baker,1,323,1996,Multi-lateral heuristic projection Journal
86,Anthony Miller,R86_P8,Girl focus those front half want base occur,Anthony Miller; Keith Freeman; Victor Heath,2,116,2009,Synergistic optimizing structure Journal
86,Anthony Miller,R86_P9,Nothing employee challenge upon above also seven mean,Anthony Miller; April Hayes; Patrick Jordan; Terri Jones; Ariana Humphrey; Jason Washington,5,167,2000,Function-based high-level service-desk Journal
86,Anthony Miller,R86_P10,American art expect it,Anthony Miller; Gregory David; Teresa Holmes; Catherine Williamson; Maria Roman; Brandon Davis; Scott Jimenez; Briana Robinson,7,401,2008,Phased heuristic circuit Journal
86,Anthony Miller,R86_P11,Structure letter across here quickly position center,Anthony Miller; Peter Richmond,1,151,1997,Stand-alone incremental system engine Journal
86,Anthony Miller,R86_P12,Water plan office though those,Anthony Miller; Shawn Reid; John Johnson; Craig Smith; Jeanette Murray,4,41,2016,Vision-oriented well-modulated superstructure Journal
86,Anthony Miller,R86_P13,Degree citizen successful film next choose,Anthony Miller; Pamela Martin; Anthony Wiggins,2,44,1996,Fully-configurable composite hierarchy Journal
86,Anthony Miller,R86_P14,Lay top quite carry week,Anthony Miller; Andrea Huang,1,72,2008,Expanded exuding moderator Journal
86,Anthony Miller,R86_P15,Guy single air morning soldier within science,Anthony Miller; Angela Stewart; Daniel Simpson; Robin Martinez; Desiree Nelson,4,222,1997,Open-source eco-centric interface Journal
86,Anthony Miller,R86_P16,On apply ok,Anthony Miller; Dana King; Sara Terry; Joseph Castillo; Kathy Estrada; Garrett Lambert; Gregory Atkinson; Joseph Mcdonald; Jeffrey Tate,8,403,2022,Extended 5thgeneration hierarchy Journal
86,Anthony Miller,R86_P17,Compare management age owner chair growth remain station,Anthony Miller; Douglas Hodge; Carrie Coleman; Tyler Kelly; Ricky Cantrell; Joanna Barker; Alex Sexton; Evan Ibarra; Daniel Thompson; Kevin Holmes,9,107,1992,Implemented fault-tolerant circuit Journal
86,Anthony Miller,R86_P18,Senior yes turn full,Anthony Miller; Daniel Owens; Susan Mcgrath; Claudia Marks; Jessica Bray; Charles Khan,5,78,1998,Universal didactic implementation Journal
86,Anthony Miller,R86_P19,Some task training only attack put they now,Anthony Miller; Allen Sanchez; Jordan Flores MD; Derrick Ayala; Maria Walsh,4,345,2005,Optional heuristic framework Journal
86,Anthony Miller,R86_P20,Impact level boy again finish,Anthony Miller; Blake Spears,1,216,1997,De-engineered non-volatile moderator Journal
86,Anthony Miller,R86_P21,Sort analysis us southern personal but,Anthony Miller; Rebecca Obrien; Brian Watson; Alyssa Freeman; Jessica Martinez; Adam Miller,5,479,1982,Monitored zero administration help-desk Journal
86,Anthony Miller,R86_P22,Politics green image possible end,Anthony Miller; Anthony Fowler,1,449,2021,Enterprise-wide intangible middleware Journal
86,Anthony Miller,R86_P23,Person world individual action enter free,Anthony Miller; Jared Arnold,1,274,2023,Cloned zero-defect attitude Journal
86,Anthony Miller,R86_P24,Painting those report base,Anthony Miller; Melissa Wade,1,416,1982,De-engineered user-facing time-frame Journal
86,Anthony Miller,R86_P25,Allow staff listen east,Anthony Miller; Jesse Hanson,1,362,2005,Enhanced modular strategy Journal
86,Anthony Miller,R86_P26,Speech southern dark federal party,Anthony Miller; Mallory Nguyen; Tina Harris; Angela Taylor; Nancy Lucas; William Clark; Rachel Warren; Stephen Gibson; Austin Medina,8,354,2015,Devolved bottom-line contingency Journal
86,Anthony Miller,R86_P27,Radio feeling far,Anthony Miller; Ashley Rodriguez; Brittany Carter; Tyler Ray; Mr. Brian Howard PhD; Glenn Schwartz; Scott King,6,372,1986,Public-key demand-driven hardware Journal
86,Anthony Miller,R86_P28,Structure his candidate onto court nature book,Anthony Miller; Shawn Conway; Nicole Campbell; Peggy Rivas; Sabrina Alexander,4,45,1995,Polarized bifurcated projection Journal
86,Anthony Miller,R86_P29,Project million forget feeling computer claim,Anthony Miller; Veronica Parks; Julian Brown; Shelly Martinez; Kevin Potter; Diane Barrera; Todd Joseph,6,407,1980,Public-key eco-centric superstructure Journal
86,Anthony Miller,R86_P30,Major political assume strong surface whom,Anthony Miller; Jason Cummings; Ruben Burns; Michael Scott; Shaun Osborn; Mrs. Crystal Lucero MD; Krystal Bryant; Victoria Barnes; Katrina Rivers; Teresa Lee,9,48,1989,Reverse-engineered 5thgeneration initiative Journal
86,Anthony Miller,R86_P31,From contain wind language land,Anthony Miller; Margaret Smith; David Sawyer; John Smith; Kathleen Mcdaniel; George Martin DDS; Stacy Contreras; Susan Johnson; Mark Lewis,8,117,2008,Diverse full-range time-frame Journal
86,Anthony Miller,R86_P32,Difficult still long decision feeling,Anthony Miller; Sarah Howard; Anthony Davis; Jennifer Daniels; Jason Ramirez; Jennifer Morgan; Marcus Torres,6,486,1995,Grass-roots client-driven application Journal
86,Anthony Miller,R86_P33,My themselves system box detail poor finally,Anthony Miller; Molly Wright; James Crawford; Ethan Collins PhD; Ann Holland; Jennifer Sanders; David Li; Jose Johnson,7,147,2020,Compatible real-time orchestration Journal
86,Anthony Miller,R86_P34,Rule here common paper less,Anthony Miller; Henry Downs; Ashley Glass; Debbie Johnson; Jacqueline Nelson; Harry Rowland DVM; Michael Lang; Vanessa Vance,7,333,2012,Configurable bandwidth-monitored Graphical User Interface Journal
86,Anthony Miller,R86_P35,Give customer eat very including,Anthony Miller; Cindy Turner; Jennifer Rivera; Joseph Moore; Cindy Brown; Elizabeth Morales; Jeffery Ortiz; Helen Farmer; Donald Herman; Crystal Morse,9,25,1999,Persevering heuristic website Journal
86,Anthony Miller,R86_P36,Magazine oil his rule simply meeting,Anthony Miller; Michael Abbott; Dustin Larson; Tina Molina,3,62,1983,Fundamental bandwidth-monitored function Journal
86,Anthony Miller,R86_P37,Party mind different set,Anthony Miller; James Hopkins; Michael Blackwell,2,252,1993,Sharable solution-oriented protocol Journal
86,Anthony Miller,R86_P38,Would street true current about as beautiful,Anthony Miller; Luis King,1,107,1991,Fundamental zero-defect knowledge user Journal
86,Anthony Miller,R86_P39,Hour owner walk protect,Anthony Miller; Pamela Parks,1,217,1992,Customizable stable neural-net Journal
86,Anthony Miller,R86_P40,Result new left weight again,Anthony Miller; Angela Brown; Pamela Aguilar; Melissa Ferguson; Richard Bradford; Donna Myers; Charles Wallace; Hunter Duke; Kelly Murphy,8,77,2013,Universal bifurcated Graphical User Interface Journal
86,Anthony Miller,R86_P41,Power air boy sea generation,Anthony Miller; Courtney Miller; Audrey Johnson; Lauren White; Roy Martinez; Brittany Sims,5,235,2007,Profit-focused non-volatile project Journal
86,Anthony Miller,R86_P42,Offer someone policy too hundred the beyond,Anthony Miller; Jose Smith; Jeremy Brown; Patricia Mclaughlin; Michael George,4,303,2019,Fundamental static projection Journal
86,Anthony Miller,R86_P43,Store hold change,Anthony Miller; Caitlin Phelps; Kathryn Stokes; Karina Gould; Kimberly Marsh; Phillip Stone; Angela Thompson; Douglas Gray; Steven Harris; Dr. Charles Thomas MD,9,65,2002,Extended fresh-thinking focus group Journal
86,Anthony Miller,R86_P44,High book suffer worry somebody,Anthony Miller; Amy Flores; Ryan Martin; Diana Oconnor; Kathy Maynard; Amy Jordan; Derek Berry; David Ballard,7,78,1996,Object-based encompassing structure Journal
86,Anthony Miller,R86_P45,Reveal business south me network set,Anthony Miller; Richard Rose; Nicholas Parker,2,253,1999,Profound responsive help-desk Journal
86,Anthony Miller,R86_P46,Party among political usually themselves,Anthony Miller; Christine Gray; Richard Schaefer; Jennifer Rodriguez,3,275,1991,Organized zero administration Graphical User Interface Journal
86,Anthony Miller,R86_P47,Worker test style science ten,Anthony Miller; Joanna Warren; Jodi Mcdonald,2,295,2015,Multi-layered uniform intranet Journal
87,Erica Beard,R87_P1,Situation real always student full force,Erica Beard; James Vaughn; Christine Lee; Mary Wilson,3,271,2013,Ameliorated logistical forecast Journal
87,Erica Beard,R87_P2,This decision around exist,Erica Beard; Anne Hall; Valerie Duncan; Stephanie Turner; Kristine Moran; Nathan Sexton; David Rogers,6,43,1992,Secured client-server utilization Journal
87,Erica Beard,R87_P3,Science picture remain get according,Erica Beard; Carlos Wall; Lisa Barron; Daniel Smith; Stephen Khan,4,191,2001,Organized tangible open system Journal
87,Erica Beard,R87_P4,Threat any right line father point understand,Erica Beard; Darrell Moore; Shane Jenkins; Erik Allen; Patricia Hoffman,4,17,2009,Universal 24hour protocol Journal
87,Erica Beard,R87_P5,Reach research design,Erica Beard; Craig Young; Jesus Wang; Terry Sullivan,3,372,2019,Cross-group disintermediate neural-net Journal
87,Erica Beard,R87_P6,Material increase paper those thousand,Erica Beard; Terrance Cortez; Kathy Brewer; Michael Lynch,3,70,1985,Innovative uniform approach Journal
87,Erica Beard,R87_P7,Continue us as per sea often treatment gas,Erica Beard; Wanda Clark; Amanda Knox; Michael Greene; Angela Smith; Charles Salinas,5,83,2022,Horizontal stable collaboration Journal
87,Erica Beard,R87_P8,You key down alone person,Erica Beard; Debra Smith; Christina Gill; Christian Wright; Derek Chang; Jon Rivera; Paul Williams; Carlos Santiago,7,356,1984,Streamlined systematic methodology Journal
87,Erica Beard,R87_P9,Assume keep attention tend action political school know,Erica Beard; Rhonda Mcfarland; Eric Davis; Sharon Bird,3,10,1984,Ergonomic attitude-oriented approach Journal
87,Erica Beard,R87_P10,Focus rather data,Erica Beard; James Moore; Elaine Huang; Julie Bowers; Sandra Mccall; Anita Harrison,5,22,2016,Innovative client-server hardware Journal
87,Erica Beard,R87_P11,Reduce none indicate rich after color,Erica Beard; Holly Fletcher; Amy Davis; Elizabeth Williams,3,8,2008,Optimized scalable monitoring Journal
87,Erica Beard,R87_P12,General or condition another,Erica Beard; Brian Gutierrez,1,453,2005,Assimilated multi-tasking superstructure Journal
87,Erica Beard,R87_P13,Thought throughout story message world financial,Erica Beard; Teresa Holloway; Justin Brooks; Eric Schneider; Mary Miller; Alexis Green; Olivia Mendoza; Stacy Poole; Samantha Rivera,8,404,2000,Diverse fresh-thinking capability Journal
87,Erica Beard,R87_P14,Close security their far,Erica Beard; Michael Morris; Shannon Vega; Daniel Goodman; Charles Bryan; Charles Rivera; Allison Thompson,6,376,1987,De-engineered human-resource definition Journal
87,Erica Beard,R87_P15,List apply meet teach staff cut,Erica Beard; Jennifer Johnson; Brett Walker; Colleen Reeves; Ashley Goodwin; Laura Pittman; Mary Chavez; Jason Phillips; William Brown,8,105,2014,Integrated static artificial intelligence Journal
87,Erica Beard,R87_P16,Natural ball brother production world door,Erica Beard; Shane Martinez; Trevor Nichols; Paul Lara; Arthur Hudson; Darlene Allen; Cynthia Jones; Sandra Wiggins,7,118,1993,Ameliorated didactic analyzer Journal
87,Erica Beard,R87_P17,From simply game price talk through,Erica Beard; Joseph Brooks; Elizabeth Crawford; Megan Liu; Kirk Jones; Tina Paul; Billy Lopez,6,265,2023,Total multi-tasking implementation Journal
87,Erica Beard,R87_P18,Itself picture and role American,Erica Beard; Tanner Hickman; Aaron Underwood,2,118,2020,Multi-layered radical attitude Journal
88,Rebecca Pearson,R88_P1,No source determine,Rebecca Pearson; Timothy Trujillo,1,121,1996,Self-enabling analyzing attitude Journal
88,Rebecca Pearson,R88_P2,Involve compare happy develop seven sure skill,Rebecca Pearson; Erica Garcia; Mrs. Victoria Bryan; Robert Mcconnell,3,450,1980,Integrated real-time success Journal
88,Rebecca Pearson,R88_P3,Allow fine culture,Rebecca Pearson; Felicia Fernandez; Gwendolyn Fowler; Justin Benton; William Moreno; William Freeman DDS; Sheila Herman; Mark Giles,7,267,1983,Diverse eco-centric adapter Journal
88,Rebecca Pearson,R88_P4,Financial book feeling cause mouth member,Rebecca Pearson; Nathan Case; Sheri Henry,2,425,2021,Automated tertiary complexity Journal
88,Rebecca Pearson,R88_P5,Politics indicate skill spend surface pay teach,Rebecca Pearson; Gregory Poole; Rebecca Yang; Richard Hess; Chelsea Singh; Daniel Hanson; Heidi Bradley,6,84,1983,Streamlined optimizing contingency Journal
88,Rebecca Pearson,R88_P6,Might fall determine pull trade deal,Rebecca Pearson; Lydia Smith; Crystal Smith; Rachel Hogan; Brandon Wilson; John Brooks,5,337,1998,Profound client-server solution Journal
88,Rebecca Pearson,R88_P7,Collection system town education figure save,Rebecca Pearson; Todd Cook,1,129,1989,Re-engineered maximized monitoring Journal
88,Rebecca Pearson,R88_P8,Win throughout again method time never month,Rebecca Pearson; Anne Long; Jim Miller; Melinda Nichols; Katherine Moody; Susan Martinez; Gregory Phillips,6,353,1987,Innovative empowering system engine Journal
88,Rebecca Pearson,R88_P9,Stage Democrat treatment research simply myself concern,Rebecca Pearson; Sean Gonzalez; Christopher Martinez; Leonard Allen,3,124,1990,Public-key fault-tolerant Internet solution Journal
88,Rebecca Pearson,R88_P10,Agreement here garden food Congress,Rebecca Pearson; Timothy Martin; Danielle Johnson; Hector Ramirez; Allison Nguyen; Anna Young; Michelle Wells; Raymond Adams MD; Deanna Ramirez; Kimberly Duffy DDS,9,446,1991,Devolved mission-critical solution Journal
88,Rebecca Pearson,R88_P11,Fast although change author,Rebecca Pearson; Jason Hall; Jeffrey Hogan,2,328,1987,Cloned uniform customer loyalty Journal
88,Rebecca Pearson,R88_P12,Television focus girl state,Rebecca Pearson; Cheryl Mccoy; Derek Bond; Julie Gibson; Justin Burgess; Kristy Thomas,5,249,2015,Fully-configurable methodical approach Journal
88,Rebecca Pearson,R88_P13,Success increase carry plant reflect police blood a,Rebecca Pearson; Tami Saunders; Evan Chavez; Gregory Wu; Lindsey Forbes; Jeffrey Lee,5,9,1999,Switchable secondary core Journal
88,Rebecca Pearson,R88_P14,Indeed suggest cut sense discover,Rebecca Pearson; Brent Long; Anthony Shields; Erin Harris; Christopher Potter; Stacy Robinson; Anthony Powell; Terri Crawford; Michael Morrison,8,111,2015,Focused methodical solution Journal
89,John Nguyen,R89_P1,Minute fear cold,John Nguyen; Leslie Ballard; Lisa Hubbard; Christina Browning; Sheri Myers; Richard Giles; Marc Stokes,6,361,2000,Digitized bandwidth-monitored initiative Journal
89,John Nguyen,R89_P2,Score fact relate indicate,John Nguyen; Jordan Miller; Lindsey Day; Jason Woods; Jeffrey Aguilar; Jeffrey Lopez,5,341,2023,Mandatory human-resource complexity Journal
89,John Nguyen,R89_P3,Power trial write operation specific fear main,John Nguyen; Allison Ramirez; Danny Haley; Jasmine Glover; Brian Graham; Chris Li; Jason Whitehead; Connie Johnson,7,305,1999,Digitized bottom-line standardization Journal
89,John Nguyen,R89_P4,Debate democratic side road,John Nguyen; Angela Porter; Mary Diaz; Marcus Jones; Jordan Hurst; James Reyes; Laura Woods; Patrick Wilson,7,215,1986,Persistent optimizing moderator Journal
89,John Nguyen,R89_P5,Left federal sit in gas yeah already family,John Nguyen; Debbie Todd,1,392,2005,Business-focused heuristic software Journal
89,John Nguyen,R89_P6,Doctor positive simply value prepare hold in child,John Nguyen; Tracy Landry; Laura Koch; Kimberly Macias; Robert Simmons; Jodi Patterson; Janice Boyer,6,421,2023,Virtual optimizing complexity Journal
89,John Nguyen,R89_P7,Activity so laugh happy either prepare,John Nguyen; Michael Ashley; Jonathan Williams; Evan Hernandez; Bonnie Cochran; Julie Smith; Samuel Mora DDS; Kimberly Morales,7,85,1985,De-engineered methodical encoding Journal
89,John Nguyen,R89_P8,Relationship increase end thought need about,John Nguyen; Kristina Thomas; Cassie Turner; Jessica Compton,3,144,2017,Programmable context-sensitive hub Journal
89,John Nguyen,R89_P9,Recognize grow item important consumer idea wind,John Nguyen; Elizabeth Robinson; Christina Webster; William Nunez,3,407,1989,Open-source fresh-thinking array Journal
89,John Nguyen,R89_P10,Official brother similar three back if effort newspaper,John Nguyen; William Phillips; Ryan Bradley; Tiffany Shelton; Sherry Johnson; Erica Mcdonald; Manuel Hamilton; Jasmine Murphy; Trevor Stevens,8,119,2000,Programmable empowering algorithm Journal
89,John Nguyen,R89_P11,May subject back investment,John Nguyen; Katherine Hobbs; Tony Johnson; Jerome Ruiz; Todd Williams; Adam Wong; Michael Parker,6,247,2000,Right-sized eco-centric leverage Journal
89,John Nguyen,R89_P12,Carry gas Congress ahead,John Nguyen; Christopher Green; Michael Lopez; Brittany Khan; Isaac Cooke; Allison King; Collin Cobb; Gregory Murphy,7,56,2003,De-engineered didactic migration Journal
89,John Nguyen,R89_P13,Floor respond night instead summer vote,John Nguyen; Kyle Golden; Jorge Gilbert,2,288,2007,Intuitive bandwidth-monitored intranet Journal
89,John Nguyen,R89_P14,Check why professional court tonight expert cultural,John Nguyen; Brian Young; Jonathan Diaz; Lisa Chavez; Lauren Bolton,4,312,2011,Polarized holistic service-desk Journal
89,John Nguyen,R89_P15,Box not development successful author election official,John Nguyen; Matthew Walker MD; Tyler Brown; Michelle Lam; Ernest Reilly; Brian Newman; Ryan Williamson; Corey Lambert; Faith Ball; Sandra Peterson,9,459,2021,Operative radical orchestration Journal
89,John Nguyen,R89_P16,Wrong officer political approach,John Nguyen; Stephanie Dennis; Christina Hahn; Andre Conway; Troy Lee; Stephanie Steele; Maria Bishop; Eric Glover; Pamela Hahn; Tara Johnson,9,31,1990,Upgradable well-modulated extranet Journal
89,John Nguyen,R89_P17,Hair heart recent reason voice employee,John Nguyen; Mr. Daryl Trevino; Amy Mitchell,2,278,2019,Total systemic neural-net Journal
89,John Nguyen,R89_P18,Fire today detail reduce be physical board,John Nguyen; Andrea Hickman; Cassandra Perez; Kevin Armstrong; William Patrick; Wanda Ford; Garrett Joseph; Amanda Cook,7,381,2008,Stand-alone executive infrastructure Journal
89,John Nguyen,R89_P19,Task choose decision argue,John Nguyen; Susan Patrick; Darren Ayala; Nathan Smith; Mary Garcia; Erica Brown; Theresa Molina MD; Christina Garza,7,286,2019,Networked multi-state flexibility Journal
89,John Nguyen,R89_P20,Deal let education focus record,John Nguyen; Zachary Ortiz; Christopher Evans; Charles Ellis; Frances Taylor; Bruce Alexander,5,288,1981,Digitized asynchronous task-force Journal
89,John Nguyen,R89_P21,Four himself person drop here themselves,John Nguyen; Brittany Palmer,1,17,2016,Synergized client-server monitoring Journal
89,John Nguyen,R89_P22,Movement kid information these rest,John Nguyen; Nichole Anderson; Wendy Michael; Stephanie Spears; Brooke Martinez,4,225,2014,Exclusive upward-trending structure Journal
89,John Nguyen,R89_P23,Deep huge body him hospital response,John Nguyen; Lisa Webster; Benjamin Bright,2,434,1997,Automated tangible policy Journal
89,John Nguyen,R89_P24,Movie success attack establish surface nearly prove phone,John Nguyen; Manuel Flores; Donna Kelly; Erica Green; Gabriella Robertson; Tiffany Chen; Amanda Berry; Kevin Dunn; Kimberly Obrien,8,109,1987,De-engineered real-time circuit Journal
89,John Nguyen,R89_P25,Term fight evidence ability although small often,John Nguyen; Laura Diaz; Gregory Schneider; Keith Berry; Thomas Pope; Jonathan Williams DVM,5,380,1989,Re-engineered executive process improvement Journal
